sale_id,customer_id,sale_date,amount
3277,12196,3/18/2025 10:58:00,306268.00
3278,12198,3/22/2025 9:36:00,561762.00
3279,12200,3/30/2025 11:33:00,484456.00
3280,12202,3/28/2025 22:19:00,278752.00
3281,12204,3/22/2025 14:01:00,532139.00
3282,12208,3/25/2025 8:44:00,533275.00
3283,12212,3/22/2025 15:02:00,458815.00
3284,12213,3/25/2025 0:43:00,312352.00
3285,12217,3/20/2025 10:49:00,295050.00
3286,12219,3/25/2025 10:14:00,442966.00
3287,12229,3/25/2025 12:37:00,470829.00
3288,12231,3/23/2025 15:38:00,522606.00
3289,12233,3/24/2025 13:45:00,307731.00
3290,12234,3/29/2025 17:08:00,310540.00
3291,12237,3/24/2025 15:48:00,493972.00
3292,12241,3/26/2025 13:02:00,447974.00
3293,12246,3/25/2025 9:10:00,518247.00
3294,12254,3/23/2025 15:58:00,474698.00
3295,12257,3/26/2025 12:27:00,282697.00
3296,12259,3/25/2025 8:30:00,526621.00
3297,12260,4/3/2025 17:31:00,420709.00
3298,12261,3/30/2025 16:45:00,332597.00
3299,12262,4/3/2025 11:50:00,416537.00
3300,12267,3/20/2025 16:57:00,276570.00
3301,12271,3/23/2025 16:53:00,294265.00
3302,12272,3/25/2025 2:33:00,305974.00
3303,12278,3/26/2025 12:10:00,486549.00
3304,12283,3/22/2025 8:42:00,561780.00
3305,12286,3/23/2025 23:33:00,333095.00
3306,12291,3/30/2025 16:20:00,498130.00
3307,12294,3/20/2025 11:42:00,269746.00
3308,12295,3/22/2025 20:48:00,301079.00
3309,12296,3/31/2025 6:10:00,407188.00
3310,12298,3/20/2025 19:47:00,504885.00
3311,12300,3/19/2025 12:16:00,401406.00
3312,12301,3/27/2025 10:45:00,456409.00
3313,12306,3/18/2025 13:21:00,503941.00
3314,12311,3/19/2025 10:21:00,496375.00
3315,12319,3/19/2025 13:31:00,324189.00
3316,12322,3/30/2025 17:53:00,390093.00
3317,12325,3/20/2025 12:23:00,430831.00
3318,12327,3/25/2025 2:46:00,550621.00
3319,12329,3/24/2025 17:13:00,430368.00
3320,12330,3/27/2025 4:43:00,378532.00
3321,12331,3/22/2025 15:32:00,345098.00
3322,12335,3/25/2025 16:56:00,509838.00
3323,12336,3/18/2025 15:34:00,543662.00
3324,12342,3/22/2025 13:05:00,410636.00
3325,12343,3/29/2025 9:31:00,320632.00
3326,12344,3/23/2025 6:42:00,450851.00
3327,12345,3/22/2025 14:20:00,448941.00
3328,12346,3/25/2025 8:58:00,559002.00
3329,12348,3/20/2025 13:10:00,322102.00
3330,12352,3/24/2025 9:52:00,453839.00
3331,12354,3/29/2025 13:31:00,362220.00
3332,12355,3/27/2025 14:55:00,323828.00
3333,12358,3/31/2025 17:44:00,400684.00
3334,12362,3/29/2025 11:28:00,553412.00
3335,12363,3/22/2025 14:03:00,499874.00
3336,12364,3/20/2025 15:58:00,503505.00
3337,12365,3/27/2025 17:22:00,295290.00
3338,12368,3/22/2025 12:22:00,547749.00
3339,12372,3/29/2025 9:21:00,433713.00
3340,12374,3/23/2025 10:22:00,393955.00
3341,12380,3/23/2025 17:34:00,501438.00
3342,12389,3/22/2025 17:55:00,413287.00
3343,12393,3/23/2025 11:12:00,396511.00
3344,12397,3/26/2025 13:24:00,381718.00
3345,12400,3/28/2025 0:58:00,396283.00
3346,12408,3/26/2025 11:47:00,334813.00
3347,12409,3/23/2025 12:54:00,390008.00
3348,12412,3/23/2025 14:53:00,380513.00
3349,12429,3/25/2025 11:27:00,426249.00
3350,12431,3/25/2025 3:02:00,334528.00
3351,12436,3/26/2025 15:00:00,353849.00
3352,12437,3/25/2025 16:13:00,363634.00
3353,12438,3/29/2025 12:51:00,301522.00
3354,12449,3/26/2025 16:47:00,274586.00
3355,12450,4/3/2025 21:00:00,297746.00
3356,12457,3/24/2025 9:42:00,362410.00
3357,12465,3/20/2025 13:26:00,284803.00
3358,12466,3/31/2025 19:45:00,349607.00
3359,12474,3/22/2025 18:07:00,525212.00
3360,12476,3/26/2025 10:31:00,447981.00
3361,12478,3/24/2025 15:18:00,525533.00
3362,12484,3/25/2025 9:01:00,513005.00
3363,12489,3/19/2025 14:19:00,290010.00
3364,12491,3/27/2025 14:01:00,487333.00
3365,12493,3/27/2025 13:13:00,511603.00
3366,12495,3/22/2025 10:33:00,484227.00
3367,12496,3/26/2025 14:42:00,423796.00
3368,12499,3/27/2025 12:42:00,527101.00
3369,12500,3/24/2025 8:03:00,294858.00
3370,12503,3/19/2025 20:58:00,302411.00
3371,12506,3/30/2025 14:56:00,395039.00
3372,12507,3/30/2025 15:12:00,397436.00
3373,12511,3/23/2025 10:41:00,451727.00
3374,12512,3/26/2025 10:50:00,349389.00
3375,12518,3/19/2025 15:43:00,386717.00
3376,12520,3/23/2025 14:33:00,499692.00
3377,12521,3/22/2025 17:38:00,376260.00
3378,12527,3/22/2025 13:08:00,459902.00
3379,12528,4/1/2025 20:37:00,323202.00
3380,12529,3/20/2025 17:38:00,504294.00
3381,12535,3/27/2025 10:31:00,374943.00
3382,12540,3/26/2025 7:22:00,412428.00
3383,12541,3/26/2025 17:43:00,396957.00
3384,12549,3/27/2025 17:13:00,445968.00
3385,12550,3/26/2025 10:01:00,308841.00
3386,12557,3/24/2025 16:04:00,339975.00
3387,12561,3/27/2025 14:49:00,490511.00
3388,12564,4/1/2025 4:55:00,325011.00
3389,12565,3/27/2025 3:54:00,553829.00
3390,12568,3/23/2025 11:24:00,355879.00
3391,12575,3/26/2025 12:27:00,412611.00
3392,12577,3/27/2025 3:18:00,526257.00
3393,12584,3/23/2025 2:41:00,521605.00
3394,12586,3/25/2025 8:30:00,449900.00
3395,12587,3/22/2025 12:30:00,383278.00
3396,12594,3/26/2025 9:37:00,285427.00
3397,12602,3/24/2025 11:01:00,485346.00
3398,12605,3/22/2025 11:05:00,276539.00
3399,12611,3/31/2025 12:33:00,557460.00
3400,12619,3/20/2025 15:22:00,403684.00
3401,12620,3/24/2025 9:19:00,320335.00
3402,12622,3/29/2025 8:24:00,311876.00
3403,12626,3/25/2025 13:03:00,377867.00
3404,12635,3/29/2025 12:37:00,471491.00
3405,12640,3/23/2025 11:47:00,321120.00
3406,12649,3/25/2025 9:07:00,462390.00
3407,12653,3/26/2025 10:13:00,333687.00
3408,12658,3/24/2025 9:36:00,440788.00
3409,12661,3/31/2025 17:33:00,413249.00
3410,12666,3/21/2025 0:43:00,399843.00
3411,12669,3/22/2025 14:42:00,465179.00
3412,12672,3/26/2025 12:22:00,351394.00
3413,12675,3/25/2025 17:54:00,484577.00
3414,12680,3/27/2025 15:27:00,464252.00
3415,12688,3/24/2025 19:21:00,282927.00
3416,12691,3/26/2025 17:37:00,295683.00
3417,12692,3/27/2025 9:29:00,372941.00
3418,12695,3/23/2025 8:09:00,527334.00
3419,12696,3/27/2025 15:20:00,380922.00
3420,12699,3/30/2025 14:47:00,417132.00
3421,12703,3/25/2025 12:01:00,524242.00
3422,12704,4/2/2025 13:45:00,338288.00
3423,12705,3/29/2025 17:29:00,333149.00
3424,12712,3/25/2025 9:25:00,474245.00
3425,12716,3/24/2025 17:08:00,275885.00
3426,12719,3/22/2025 13:20:00,557203.00
3427,12722,3/31/2025 20:41:00,271547.00
3428,12734,3/26/2025 13:10:00,448884.00
3429,12735,3/25/2025 20:23:00,330729.00
3430,12739,3/25/2025 17:32:00,348390.00
3431,12740,3/25/2025 18:59:00,453812.00
3432,12744,3/23/2025 16:34:00,408058.00
3433,12746,3/21/2025 21:43:00,345546.00
3434,12754,3/29/2025 0:21:00,340985.00
3435,12755,3/29/2025 14:42:00,506085.00
3436,12760,3/31/2025 13:41:00,522810.00
3437,12762,3/26/2025 15:01:00,276518.00
3438,12765,3/26/2025 17:32:00,484874.00
3439,12766,3/24/2025 13:22:00,328758.00
3440,12768,3/29/2025 15:23:00,272584.00
3441,12777,3/23/2025 16:29:00,294866.00
3442,12784,3/23/2025 18:54:00,392593.00
3443,12785,3/26/2025 14:47:00,465071.00
3444,12792,3/25/2025 16:33:00,348510.00
3445,12793,3/23/2025 13:09:00,339587.00
3446,12794,3/29/2025 13:33:00,480550.00
3447,12796,3/23/2025 16:11:00,280071.00
3448,12797,3/29/2025 15:38:00,335709.00
3449,12799,3/31/2025 13:33:00,285131.00
3450,12803,3/23/2025 14:04:00,487238.00
3451,12806,3/29/2025 16:43:00,535955.00
3452,12808,3/29/2025 13:31:00,484184.00
3453,12811,3/26/2025 19:52:00,388658.00
3454,12812,3/26/2025 22:12:00,351045.00
3455,12815,4/5/2025 17:41:00,456407.00
3456,12820,4/3/2025 17:51:00,582570.00
3457,12821,3/26/2025 21:13:00,546229.00
3458,12822,3/25/2025 10:47:00,39592800.00
3459,12824,3/30/2025 8:36:00,533548.00
3460,12828,3/24/2025 17:05:00,497208.00
3461,12829,3/25/2025 18:37:00,312920.00
3462,12832,3/29/2025 17:37:00,543934.00
3463,12834,3/25/2025 9:14:00,327130.00
3464,12837,3/26/2025 13:04:00,375298.00
3465,12838,3/30/2025 16:44:00,433231.00
3466,12844,3/25/2025 13:45:00,559926.00
3467,12852,4/2/2025 5:14:00,550322.00
3468,12854,3/26/2025 13:18:00,302152.00
3469,12855,3/29/2025 6:56:00,280404.00
3470,12858,3/31/2025 19:39:00,366090.00
3471,12860,3/22/2025 15:45:00,395292.00
3472,12861,3/27/2025 14:13:00,342018.00
3473,12866,3/24/2025 20:40:00,305244.00
3474,12867,3/23/2025 19:42:00,311510.00
3475,12871,3/23/2025 15:50:00,500710.00
3476,12873,3/29/2025 16:10:00,390102.00
3477,12885,3/26/2025 1:28:00,463384.00
3478,12893,3/30/2025 16:34:00,371008.00
3479,12894,3/26/2025 18:51:00,323363.00
3480,12895,3/25/2025 10:16:00,284916.00
3481,12896,3/25/2025 23:53:00,437258.00
3482,12900,3/29/2025 13:21:00,308237.00
3483,12902,3/26/2025 17:52:00,274791.00
3484,12903,4/1/2025 3:08:00,467843.00
3485,12904,3/30/2025 12:33:00,290488.00
3486,12909,3/25/2025 21:49:00,537716.00
3487,12912,3/22/2025 9:44:00,351394.00
3488,12917,3/26/2025 15:41:00,369419.00
3489,12918,3/31/2025 16:54:00,432332.00
3490,12919,3/31/2025 16:53:00,352252.00
3491,12921,4/4/2025 6:14:00,379860.00
3492,12922,3/31/2025 1:46:00,287053.00
3493,12928,3/30/2025 10:06:00,292928.00
3494,12931,3/25/2025 14:47:00,296324.00
3495,12934,3/26/2025 17:14:00,292493.00
3496,12935,4/2/2025 0:30:00,567805.00
3497,12936,4/1/2025 11:51:00,526910.00
3498,12937,3/29/2025 10:06:00,413828.00
3499,12938,3/29/2025 0:46:00,423425.00
3500,12944,4/1/2025 16:12:00,496795.00
3501,12946,3/26/2025 3:23:00,388744.00
3502,12948,3/26/2025 8:42:00,348238.00
3503,12952,3/27/2025 11:13:00,550300.00
3504,12954,3/31/2025 17:20:00,464845.00
3505,12960,3/26/2025 11:32:00,560102.00
3506,12966,3/25/2025 13:29:00,472244.00
3507,12967,3/27/2025 19:02:00,380277.00
3508,12979,3/27/2025 16:43:00,411882.00
3509,12984,3/27/2025 10:42:00,290434.00
3510,12996,3/27/2025 8:34:00,334347.00
3511,12999,3/26/2025 23:15:00,343060.00
3512,13001,3/31/2025 20:34:00,545818.00
3513,13013,4/3/2025 9:40:00,403810.00
3514,13018,3/26/2025 12:29:00,348157.00
3515,13022,3/30/2025 11:05:00,563239.00
3516,13027,3/23/2025 17:47:00,457762.00
3517,13029,3/26/2025 16:35:00,299743.00
3518,13034,3/29/2025 16:27:00,552300.00
3519,13035,3/26/2025 10:43:00,479168.00
3520,13037,3/31/2025 13:08:00,299255.00
3521,13043,4/2/2025 23:33:00,313009.00
3522,13047,3/30/2025 0:52:00,522061.00
3523,13049,3/30/2025 7:47:00,437820.00
3524,13052,3/25/2025 11:13:00,446609.00
3525,13056,3/31/2025 16:59:00,308140.00
3526,13057,3/28/2025 18:09:00,424534.00
3527,13058,3/29/2025 14:48:00,517157.00
3528,13060,3/24/2025 11:41:00,458311.00
3529,13062,3/31/2025 13:48:00,355196.00
3530,13064,3/29/2025 15:58:00,540429.00
3531,13067,3/26/2025 9:44:00,491151.00
3532,13068,3/26/2025 10:22:00,371477.00
3533,13071,4/1/2025 12:31:00,411626.00
3534,13072,3/25/2025 10:03:00,312371.00
3535,13073,4/6/2025 8:06:00,565194.00
3536,13079,3/30/2025 15:45:00,565057.00
3537,13080,3/26/2025 17:11:00,419233.00
3538,13081,3/24/2025 10:30:00,390544.00
3539,13085,4/6/2025 14:32:00,440613.00
3540,13089,4/1/2025 15:06:00,425545.00
3541,13090,3/29/2025 9:59:00,411632.00
3542,13097,4/3/2025 10:39:00,472488.00
3543,13100,3/25/2025 10:43:00,430310.00
3544,13101,3/26/2025 14:56:00,371980.00
3545,13102,4/1/2025 17:58:00,354581.00
3546,13103,3/25/2025 20:15:00,389055.00
3547,13111,3/27/2025 14:40:00,303917.00
3548,13112,3/23/2025 14:15:00,443723.00
3549,13114,3/30/2025 10:09:00,450659.00
3550,13117,3/25/2025 19:09:00,401650.00
3551,13127,3/26/2025 2:40:00,278661.00
3552,13135,3/24/2025 15:18:00,390735.00
3553,13138,3/27/2025 10:01:00,337787.00
3554,13141,3/29/2025 23:14:00,392506.00
3555,13142,3/26/2025 5:09:00,390617.00
3556,13154,3/25/2025 12:23:00,313549.00
3557,13160,3/26/2025 17:44:00,290611.00
3558,13163,4/3/2025 9:32:00,373976.00
3559,13171,4/5/2025 12:30:00,488052.00
3560,13179,3/25/2025 17:24:00,426756.00
3561,13191,3/26/2025 9:38:00,412839.00
3562,13197,3/26/2025 12:44:00,549554.00
3563,13198,4/2/2025 11:56:00,375894.00
3564,13202,3/30/2025 17:18:00,441599.00
3565,13203,3/27/2025 12:34:00,546668.00
3566,13206,4/2/2025 9:39:00,372272.00
3567,13208,3/29/2025 6:16:00,467258.00
3568,13209,4/1/2025 9:10:00,398452.00
3569,13213,3/31/2025 9:11:00,552092.00
3570,13215,3/29/2025 9:42:00,323442.00
3571,13217,3/27/2025 6:03:00,318296.00
3572,13223,4/3/2025 9:32:00,555389.00
3573,13233,3/26/2025 11:22:00,525996.00
3574,13235,4/1/2025 19:50:00,334328.00
3575,13240,4/4/2025 5:40:00,433032.00
3576,13241,4/2/2025 17:11:00,397297.00
3577,13246,3/26/2025 17:37:00,314739.00
3578,13249,3/31/2025 18:20:00,445594.00
3579,13251,3/27/2025 14:09:00,397214.00
3580,13252,3/25/2025 11:03:00,437414.00
3581,13268,3/30/2025 15:06:00,303881.00
3582,13270,4/1/2025 16:55:00,363311.00
3583,13271,3/30/2025 16:42:00,457111.00
3584,13272,3/28/2025 5:10:00,449343.00
3585,13273,3/26/2025 18:54:00,376315.00
3586,13275,4/3/2025 15:29:00,562058.00
3587,13277,3/30/2025 16:37:00,324401.00
3588,13280,3/24/2025 14:40:00,379122.00
3589,13285,3/29/2025 14:36:00,523180.00
3590,13290,4/2/2025 12:09:00,507094.00
3591,13292,3/26/2025 19:58:00,560206.00
3592,13308,4/6/2025 2:44:00,548630.00
3593,13309,3/31/2025 10:32:00,294603.00
3594,13316,3/26/2025 17:39:00,273569.00
3595,13321,3/29/2025 13:12:00,380167.00
3596,13324,3/25/2025 12:56:00,480648.00
3597,13327,3/31/2025 10:42:00,409906.00
3598,13331,4/1/2025 19:56:00,578129.00
3599,13335,4/6/2025 16:32:00,369311.00
3600,13339,3/30/2025 13:06:00,408264.00
3601,13353,3/29/2025 8:44:00,379685.00
3602,13356,3/30/2025 17:33:00,491048.00
3603,13358,3/31/2025 16:26:00,535549.00
3604,13364,3/26/2025 13:49:00,492925.00
3605,13365,3/29/2025 9:14:00,525627.00
3606,13368,4/2/2025 12:26:00,561780.00
3607,13379,3/27/2025 14:16:00,355773.00
3608,13383,4/8/2025 12:15:00,540286.00
3609,13389,3/27/2025 10:42:00,307938.00
3610,13391,3/26/2025 16:49:00,294436.00
3611,13395,3/27/2025 11:53:00,282350.00
3612,13399,4/3/2025 15:20:00,574674.00
3613,13414,4/5/2025 17:35:00,507889.00
3614,13418,4/1/2025 20:43:00,332729.00
3615,13419,3/31/2025 22:31:00,560269.00
3616,13420,3/30/2025 16:22:00,487875.00
3617,13425,3/31/2025 17:14:00,295749.00
3618,13429,3/31/2025 16:38:00,340652.00
3619,13430,4/7/2025 20:38:00,352820.00
3620,13432,3/29/2025 14:10:00,414128.00
3621,13433,4/1/2025 14:27:00,468739.00
3622,13434,3/31/2025 17:45:00,563413.00
3623,13444,3/27/2025 12:18:00,460466.00
3624,13446,3/25/2025 13:54:00,354614.00
3625,13450,4/1/2025 12:36:00,349192.00
3626,13451,4/1/2025 13:12:00,547094.00
3627,13452,3/26/2025 15:08:00,319487.00
3628,13455,4/5/2025 10:41:00,374755.00
3629,13456,4/2/2025 20:50:00,447556.00
3630,13460,3/31/2025 11:14:00,533596.00
3631,13470,3/31/2025 12:57:00,308112.00
3632,13480,3/30/2025 10:18:00,528878.00
3633,13485,4/1/2025 15:31:00,572171.00
3634,13488,3/26/2025 14:26:00,299557.00
3635,13490,4/6/2025 8:59:00,408681.00
3636,13494,3/30/2025 14:31:00,433104.00
3637,13496,3/31/2025 13:29:00,383198.00
3638,13499,3/27/2025 22:58:00,553406.00
3639,13501,3/26/2025 13:23:00,359117.00
3640,13504,3/29/2025 16:37:00,489578.00
3641,13505,3/31/2025 9:27:00,478776.00
3642,13506,3/30/2025 8:36:00,380758.00
3643,13509,4/1/2025 15:40:00,512512.00
3644,13510,4/3/2025 15:38:00,516219.00
3645,13517,3/31/2025 16:24:00,517389.00
3646,13525,3/25/2025 23:54:00,566727.00
3647,13526,4/3/2025 0:21:00,549439.00
3648,13527,4/2/2025 13:55:00,311261.00
3649,13529,4/5/2025 18:44:00,398539.00
3650,13534,4/6/2025 15:03:00,382846.00
3651,13540,3/26/2025 13:09:00,290234.00
3652,13545,3/31/2025 20:45:00,549393.00
3653,13548,4/1/2025 16:11:00,326335.00
3654,13549,3/28/2025 16:55:00,557551.00
3655,13557,3/27/2025 8:59:00,421456.00
3656,13559,4/5/2025 16:59:00,422031.00
3657,13560,3/27/2025 15:46:00,348994.00
3658,13561,3/28/2025 12:11:00,502600.00
3659,13563,3/26/2025 18:40:00,383550.00
3660,13565,3/30/2025 7:08:00,340382.00
3661,13567,3/31/2025 13:00:00,342733.00
3662,13568,4/2/2025 10:44:00,487222.00
3663,13574,3/29/2025 12:37:00,561829.00
3664,13578,4/6/2025 10:42:00,459858.00
3665,13580,3/29/2025 11:31:00,318041.00
3666,13582,3/30/2025 12:28:00,432211.00
3667,13585,4/12/2025 16:15:00,506005.00
3668,13592,4/7/2025 8:02:00,299993.00
3669,13594,4/1/2025 16:31:00,301607.00
3670,13596,3/27/2025 10:02:00,428096.00
3671,13601,3/29/2025 11:26:00,294068.00
3672,13606,3/30/2025 11:51:00,515550.00
3673,13607,4/1/2025 17:54:00,556295.00
3674,13609,4/7/2025 11:09:00,395646.00
3675,13610,4/3/2025 13:56:00,302368.00
3676,13616,3/28/2025 23:52:00,462080.00
3677,13620,3/30/2025 10:47:00,468394.00
3678,13626,3/31/2025 9:19:00,521242.00
3679,13633,3/27/2025 17:09:00,546777.00
3680,13642,3/30/2025 17:34:00,566925.00
3681,13647,3/30/2025 12:46:00,533762.00
3682,13648,4/1/2025 4:17:00,493421.00
3683,13649,4/1/2025 17:43:00,485886.00
3684,13651,4/1/2025 12:06:00,540682.00
3685,13652,3/27/2025 16:59:00,289254.00
3686,13656,3/27/2025 10:17:00,323609.00
3687,13660,3/31/2025 18:11:00,285270.00
3688,13663,3/30/2025 15:25:00,323595.00
3689,13670,4/3/2025 10:06:00,310295.00
3690,13671,4/2/2025 15:18:00,315564.00
3691,13672,3/31/2025 8:38:00,461827.00
3692,13676,4/5/2025 11:55:00,507684.00
3693,13679,4/1/2025 13:32:00,547317.00
3694,13684,3/27/2025 13:01:00,432342.00
3695,13685,4/9/2025 10:15:00,496484.00
3696,13687,3/29/2025 12:28:00,437619.00
3697,13690,3/29/2025 15:25:00,439756.00
3698,13691,4/5/2025 12:39:00,584090.00
3699,13695,3/30/2025 14:45:00,489988.00
3700,13703,4/7/2025 14:04:00,340123.00
3701,13707,3/29/2025 9:23:00,495350.00
3702,13712,4/3/2025 13:32:00,513861.00
3703,13713,3/27/2025 18:52:00,404962.00
3704,13716,4/5/2025 12:03:00,380381.00
3705,13719,3/31/2025 15:53:00,516776.00
3706,13721,3/29/2025 10:52:00,364600.00
3707,13723,3/28/2025 15:21:00,495769.00
3708,13725,4/5/2025 20:40:00,352192.00
3709,13732,4/3/2025 9:01:00,580177.00
3710,13743,4/9/2025 15:30:00,361091.00
3711,13745,3/30/2025 1:38:00,401901.00
3712,13748,3/27/2025 12:53:00,372644.00
3713,13749,3/31/2025 13:34:00,343381.00
3714,13752,4/8/2025 12:32:00,486999.00
3715,13757,3/31/2025 11:01:00,557601.00
3716,13759,4/10/2025 14:09:00,393256.00
3717,13762,3/29/2025 12:51:00,520337.00
3718,13764,4/8/2025 13:13:00,428873.00
3719,13765,4/1/2025 16:51:00,564498.00
3720,13767,4/9/2025 16:19:00,363607.00
3721,13768,3/29/2025 21:34:00,327845.00
3722,13770,4/5/2025 9:15:00,585717.00
3723,13773,4/6/2025 8:02:00,578620.00
3724,13774,3/30/2025 14:46:00,503073.00
3725,13782,4/6/2025 14:39:00,407189.00
3726,13785,4/6/2025 14:05:00,457555.00
3727,13786,4/1/2025 9:30:00,570795.00
3728,13795,3/31/2025 13:02:00,559156.00
3729,13800,4/2/2025 14:31:00,360027.00
3730,13805,3/29/2025 17:14:00,477809.00
3731,13814,3/31/2025 13:58:00,373297.00
3732,13817,4/2/2025 11:48:00,297232.00
3733,13824,4/3/2025 20:38:00,522968.00
3734,13829,3/30/2025 17:27:00,467763.00
3735,13831,4/2/2025 17:15:00,515502.00
3736,13832,4/8/2025 8:25:00,350724.00
3737,13834,4/5/2025 15:15:00,557513.00
3738,13835,3/27/2025 16:56:00,358818.00
3739,13841,4/2/2025 15:08:00,589621.00
3740,13843,4/3/2025 15:42:00,511105.00
3741,13845,4/3/2025 9:27:00,476655.00
3742,13846,3/29/2025 15:39:00,519418.00
3743,13847,4/9/2025 11:38:00,375393.00
3744,13848,4/6/2025 17:25:00,573281.00
3745,13856,4/3/2025 5:09:00,432366.00
3746,13857,4/5/2025 9:01:00,314295.00
3747,13863,4/3/2025 9:23:00,302412.00
3748,13864,3/30/2025 5:54:00,351601.00
3749,13865,4/2/2025 19:34:00,579437.00
3750,13866,4/1/2025 16:00:00,415521.00
3751,13868,4/2/2025 11:01:00,567035.00
3752,13869,3/31/2025 11:50:00,445795.00
3753,13870,4/8/2025 10:33:00,561096.00
3754,13879,4/5/2025 15:27:00,407158.00
3755,13886,4/1/2025 17:43:00,339268.00
3756,13889,4/5/2025 12:41:00,360418.00
3757,13894,4/2/2025 9:29:00,587827.00
3758,13899,4/5/2025 17:51:00,349865.00
3759,13906,4/1/2025 7:28:00,322622.00
3760,13910,4/1/2025 9:19:00,304836.00
3761,13918,4/8/2025 9:56:00,370806.00
3762,13920,4/5/2025 16:15:00,406130.00
3763,13924,4/4/2025 14:30:00,361475.00
3764,13925,4/6/2025 13:31:00,479355.00
3765,13926,4/6/2025 11:14:00,404315.00
3766,13930,4/5/2025 21:11:00,508210.00
3767,13935,4/5/2025 23:24:00,384195.00
3768,13937,4/5/2025 12:10:00,338447.00
3769,13942,4/5/2025 22:11:00,567132.00
3770,13946,4/3/2025 12:08:00,551929.00
3771,13948,4/4/2025 10:18:00,563504.00
3772,13955,4/6/2025 5:16:00,479246.00
3773,13958,4/8/2025 10:00:00,332220.00
3774,13959,4/9/2025 12:59:00,439548.00
3775,13962,3/29/2025 9:09:00,435606.00
3776,13967,4/5/2025 16:53:00,489150.00
3777,13968,4/5/2025 16:48:00,425475.00
3778,13970,4/6/2025 13:13:00,447765.00
3779,13973,4/8/2025 13:28:00,471464.00
3780,13975,4/1/2025 14:34:00,388694.00
3781,13979,4/2/2025 3:35:00,473662.00
3782,13981,4/7/2025 17:45:00,396804.00
3783,13983,3/31/2025 8:27:00,509542.00
3784,13986,4/6/2025 14:41:00,299625.00
3785,13987,3/29/2025 12:34:00,507413.00
3786,13988,3/31/2025 12:27:00,311838.00
3787,13993,4/1/2025 11:25:00,343881.00
3788,13996,3/30/2025 16:12:00,375263.00
3789,14000,4/6/2025 10:21:00,522488.00
3790,14002,4/3/2025 13:58:00,484124.00
3791,14008,4/8/2025 10:00:00,439023.00
3792,14012,4/8/2025 12:10:00,495144.00
3793,14014,3/29/2025 13:11:00,374086.00
3794,14015,4/12/2025 9:21:00,346855.00
3795,14019,4/7/2025 10:04:00,408435.00
3796,14020,4/13/2025 7:30:00,587009.00
3797,14021,3/29/2025 16:52:00,342578.00
3798,14023,3/31/2025 14:27:00,416569.00
3799,14024,4/5/2025 13:55:00,338622.00
3800,14025,4/2/2025 19:22:00,588020.00
3801,14026,4/1/2025 14:10:00,507507.00
3802,14028,4/8/2025 11:03:00,347058.00
3803,14029,4/6/2025 11:12:00,435461.00
3804,14036,4/1/2025 16:02:00,524799.00
3805,14040,4/8/2025 0:28:00,313415.00
3806,14047,4/5/2025 9:23:00,498254.00
3807,14048,4/4/2025 2:39:00,411679.00
3808,14052,4/3/2025 20:32:00,443577.00
3809,14059,3/31/2025 11:16:00,438431.00
3810,14061,3/31/2025 10:34:00,551347.00
3811,14064,4/6/2025 8:53:00,438702.00
3812,14065,4/5/2025 10:33:00,414727.00
3813,14068,4/6/2025 12:09:00,345366.00
3814,14076,3/31/2025 11:07:00,275967.00
3815,14077,4/6/2025 1:37:00,584089.00
3816,14078,3/31/2025 10:38:00,288100.00
3817,14085,4/2/2025 16:43:00,510208.00
3818,14086,3/30/2025 12:30:00,476877.00
3819,14088,4/2/2025 13:38:00,529326.00
3820,14089,4/8/2025 11:08:00,310385.00
3821,14093,4/2/2025 14:00:00,574116.00
3822,14094,4/14/2025 9:43:00,350129.00
3823,14095,4/10/2025 15:16:00,533199.00
3824,14101,4/8/2025 13:47:00,400108.00
3825,14104,4/1/2025 9:53:00,465043.00
3826,14106,4/5/2025 9:23:00,425276.00
3827,14107,4/6/2025 16:14:00,382182.00
3828,14112,4/7/2025 15:42:00,574760.00
3829,14116,4/5/2025 9:56:00,458165.00
3830,14117,3/31/2025 14:00:00,373559.00
3831,14123,4/5/2025 16:34:00,522150.00
3832,14125,3/31/2025 20:07:00,384987.00
3833,14126,4/1/2025 20:39:00,409073.00
3834,14129,4/11/2025 5:48:00,465844.00
3835,14136,4/5/2025 20:22:00,345776.00
3836,14143,4/9/2025 14:52:00,374573.00
3837,14145,4/2/2025 16:21:00,492159.00
3838,14148,4/8/2025 8:01:00,493691.00
3839,14150,4/12/2025 19:43:00,429748.00
3840,14153,4/2/2025 18:00:00,565069.00
3841,14155,4/6/2025 17:53:00,569080.00
3842,14157,3/31/2025 16:23:00,506054.00
3843,14158,4/6/2025 22:32:00,359837.00
3844,14160,4/1/2025 17:24:00,475716.00
3845,14164,4/7/2025 11:39:00,554443.00
3846,14167,4/10/2025 14:45:00,589227.00
3847,14174,4/10/2025 11:43:00,583022.00
3848,14176,4/5/2025 9:51:00,327998.00
3849,14181,4/6/2025 13:37:00,374117.00
3850,14182,4/9/2025 8:47:00,447963.00
3851,14184,4/7/2025 16:42:00,327116.00
3852,14187,4/7/2025 15:16:00,365444.00
3853,14196,3/30/2025 12:07:00,487274.00
3854,14198,4/2/2025 9:38:00,473166.00
3855,14200,4/7/2025 16:03:00,562232.00
3856,14206,4/4/2025 19:26:00,571979.00
3857,14208,4/5/2025 2:27:00,364524.00
3858,14209,4/6/2025 15:18:00,317254.00
